survey_year,variable,type
1993,awfacte,numeric
1993,awfactr,numeric
1993,awfactt,numeric
1993,awfactu,numeric
1993,b0_01,haven_labelled
1993,b0_02,haven_labelled
1993,b0_03,haven_labelled
1993,b0_04,haven_labelled
1993,b0_05,haven_labelled
1993,b0_06,haven_labelled
1993,b0_07,haven_labelled
1993,b0_08,haven_labelled
1993,b0_09,haven_labelled
1993,b0_10,haven_labelled
1993,b0_11,haven_labelled
1993,b0_12,haven_labelled
1993,b0_13,haven_labelled
1993,b0_14,haven_labelled
1993,b0_15,haven_labelled
1993,b0_16,haven_labelled
1993,b0_17,haven_labelled
1993,b0_18,haven_labelled
1993,b0_19,haven_labelled
1993,b0_20,haven_labelled
1993,b10_01,haven_labelled
1993,b10_02,haven_labelled
1993,b10_03,haven_labelled
1993,b10_04,haven_labelled
1993,b10_05,haven_labelled
1993,b10_06,haven_labelled
1993,b10_07,haven_labelled
1993,b10_08,haven_labelled
1993,b10_09,haven_labelled
1993,b10_10,haven_labelled
1993,b10_11,haven_labelled
1993,b10_12,haven_labelled
1993,b10_13,haven_labelled
1993,b10_14,haven_labelled
1993,b10_15,haven_labelled
1993,b10_16,haven_labelled
1993,b10_17,haven_labelled
1993,b10_18,haven_labelled
1993,b10_19,haven_labelled
1993,b10_20,haven_labelled
1993,b11_01,numeric
1993,b11_02,numeric
1993,b11_03,numeric
1993,b11_04,numeric
1993,b11_05,numeric
1993,b11_06,numeric
1993,b11_07,numeric
1993,b11_08,numeric
1993,b11_09,numeric
1993,b11_10,numeric
1993,b11_11,numeric
1993,b11_12,numeric
1993,b11_13,numeric
1993,b11_14,numeric
1993,b11_15,numeric
1993,b11_16,numeric
1993,b11_17,numeric
1993,b11_18,numeric
1993,b11_19,numeric
1993,b11_20,numeric
1993,b12_01,numeric
1993,b12_02,numeric
1993,b12_03,numeric
1993,b12_04,numeric
1993,b12_05,numeric
1993,b12_06,numeric
1993,b12_07,numeric
1993,b12_08,numeric
1993,b12_09,numeric
1993,b12_10,numeric
1993,b12_11,numeric
1993,b12_12,numeric
1993,b12_13,numeric
1993,b12_14,numeric
1993,b12_15,numeric
1993,b12_16,numeric
1993,b12_17,numeric
1993,b12_18,numeric
1993,b12_19,numeric
1993,b12_20,numeric
1993,b13_01,haven_labelled
1993,b13_02,haven_labelled
1993,b13_03,haven_labelled
1993,b13_04,haven_labelled
1993,b13_05,haven_labelled
1993,b13_06,haven_labelled
1993,b13_07,haven_labelled
1993,b13_08,haven_labelled
1993,b13_09,haven_labelled
1993,b13_10,haven_labelled
1993,b13_11,haven_labelled
1993,b13_12,haven_labelled
1993,b13_13,haven_labelled
1993,b13_14,haven_labelled
1993,b13_15,haven_labelled
1993,b13_16,haven_labelled
1993,b13_17,haven_labelled
1993,b13_18,haven_labelled
1993,b13_19,haven_labelled
1993,b13_20,haven_labelled
1993,b1_01,numeric
1993,b1_02,numeric
1993,b1_03,numeric
1993,b1_04,numeric
1993,b1_05,numeric
1993,b1_06,numeric
1993,b1_07,numeric
1993,b1_08,numeric
1993,b1_09,numeric
1993,b1_10,numeric
1993,b1_11,numeric
1993,b1_12,numeric
1993,b1_13,numeric
1993,b1_14,numeric
1993,b1_15,numeric
1993,b1_16,numeric
1993,b1_17,numeric
1993,b1_18,numeric
1993,b1_19,numeric
1993,b1_20,numeric
1993,b2_01,numeric
1993,b2_02,numeric
1993,b2_03,numeric
1993,b2_04,numeric
1993,b2_05,numeric
1993,b2_06,numeric
1993,b2_07,numeric
1993,b2_08,numeric
1993,b2_09,numeric
1993,b2_10,numeric
1993,b2_11,numeric
1993,b2_12,numeric
1993,b2_13,numeric
1993,b2_14,numeric
1993,b2_15,numeric
1993,b2_16,numeric
1993,b2_17,numeric
1993,b2_18,numeric
1993,b2_19,numeric
1993,b2_20,numeric
1993,b3_01,numeric
1993,b3_02,numeric
1993,b3_03,numeric
1993,b3_04,numeric
1993,b3_05,numeric
1993,b3_06,numeric
1993,b3_07,numeric
1993,b3_08,numeric
1993,b3_09,numeric
1993,b3_10,numeric
1993,b3_11,numeric
1993,b3_12,numeric
1993,b3_13,numeric
1993,b3_14,numeric
1993,b3_15,numeric
1993,b3_16,numeric
1993,b3_17,numeric
1993,b3_18,numeric
1993,b3_19,numeric
1993,b3_20,numeric
1993,b4_01,haven_labelled
1993,b4_02,haven_labelled
1993,b4_03,haven_labelled
1993,b4_04,haven_labelled
1993,b4_05,haven_labelled
1993,b4_06,haven_labelled
1993,b4_07,haven_labelled
1993,b4_08,haven_labelled
1993,b4_09,haven_labelled
1993,b4_10,haven_labelled
1993,b4_11,haven_labelled
1993,b4_12,haven_labelled
1993,b4_13,haven_labelled
1993,b4_14,haven_labelled
1993,b4_15,haven_labelled
1993,b4_16,haven_labelled
1993,b4_17,haven_labelled
1993,b4_18,haven_labelled
1993,b4_19,haven_labelled
1993,b4_20,haven_labelled
1993,b5_01,haven_labelled
1993,b5_02,haven_labelled
1993,b5_03,haven_labelled
1993,b5_04,haven_labelled
1993,b5_05,haven_labelled
1993,b5_06,haven_labelled
1993,b5_07,haven_labelled
1993,b5_08,haven_labelled
1993,b5_09,haven_labelled
1993,b5_10,haven_labelled
1993,b5_11,haven_labelled
1993,b5_12,haven_labelled
1993,b5_13,haven_labelled
1993,b5_14,haven_labelled
1993,b5_15,haven_labelled
1993,b5_16,haven_labelled
1993,b5_17,haven_labelled
1993,b5_18,haven_labelled
1993,b5_19,haven_labelled
1993,b5_20,haven_labelled
1993,b6_01,haven_labelled
1993,b6_02,haven_labelled
1993,b6_03,haven_labelled
1993,b6_04,haven_labelled
1993,b6_05,haven_labelled
1993,b6_06,haven_labelled
1993,b6_07,haven_labelled
1993,b6_08,haven_labelled
1993,b6_09,haven_labelled
1993,b6_10,haven_labelled
1993,b6_11,haven_labelled
1993,b6_12,haven_labelled
1993,b6_13,haven_labelled
1993,b6_14,haven_labelled
1993,b6_15,haven_labelled
1993,b6_16,haven_labelled
1993,b6_17,haven_labelled
1993,b6_18,haven_labelled
1993,b6_19,haven_labelled
1993,b6_20,haven_labelled
1993,b7_01,numeric
1993,b7_02,numeric
1993,b7_03,numeric
1993,b7_04,numeric
1993,b7_05,numeric
1993,b7_06,numeric
1993,b7_07,numeric
1993,b7_08,numeric
1993,b7_09,numeric
1993,b7_10,numeric
1993,b7_11,numeric
1993,b7_12,numeric
1993,b7_13,numeric
1993,b7_14,numeric
1993,b7_15,numeric
1993,b7_16,numeric
1993,b7_17,numeric
1993,b7_18,numeric
1993,b7_19,numeric
1993,b7_20,numeric
1993,b8_01,numeric
1993,b8_02,numeric
1993,b8_03,numeric
1993,b8_04,numeric
1993,b8_05,numeric
1993,b8_06,numeric
1993,b8_07,numeric
1993,b8_08,numeric
1993,b8_09,numeric
1993,b8_10,numeric
1993,b8_11,numeric
1993,b8_12,numeric
1993,b8_13,numeric
1993,b8_14,numeric
1993,b8_15,numeric
1993,b8_16,numeric
1993,b8_17,numeric
1993,b8_18,numeric
1993,b8_19,numeric
1993,b8_20,numeric
1993,b9_01,haven_labelled
1993,b9_02,haven_labelled
1993,b9_03,haven_labelled
1993,b9_04,haven_labelled
1993,b9_05,haven_labelled
1993,b9_06,haven_labelled
1993,b9_07,haven_labelled
1993,b9_08,haven_labelled
1993,b9_09,haven_labelled
1993,b9_10,haven_labelled
1993,b9_11,haven_labelled
1993,b9_12,haven_labelled
1993,b9_13,haven_labelled
1993,b9_14,haven_labelled
1993,b9_15,haven_labelled
1993,b9_16,haven_labelled
1993,b9_17,haven_labelled
1993,b9_18,haven_labelled
1993,b9_19,haven_labelled
1993,b9_20,haven_labelled
1993,bidx_01,numeric
1993,bidx_02,numeric
1993,bidx_03,numeric
1993,bidx_04,numeric
1993,bidx_05,numeric
1993,bidx_06,numeric
1993,bidx_07,numeric
1993,bidx_08,numeric
1993,bidx_09,numeric
1993,bidx_10,numeric
1993,bidx_11,numeric
1993,bidx_12,numeric
1993,bidx_13,numeric
1993,bidx_14,numeric
1993,bidx_15,numeric
1993,bidx_16,numeric
1993,bidx_17,numeric
1993,bidx_18,numeric
1993,bidx_19,numeric
1993,bidx_20,numeric
1993,bord_01,numeric
1993,bord_02,numeric
1993,bord_03,numeric
1993,bord_04,numeric
1993,bord_05,numeric
1993,bord_06,numeric
1993,bord_07,numeric
1993,bord_08,numeric
1993,bord_09,numeric
1993,bord_10,numeric
1993,bord_11,numeric
1993,bord_12,numeric
1993,bord_13,numeric
1993,bord_14,numeric
1993,bord_15,numeric
1993,bord_16,numeric
1993,bord_17,numeric
1993,bord_18,numeric
1993,bord_19,numeric
1993,bord_20,numeric
1993,caseid,character
1993,h10_1,haven_labelled
1993,h10_2,haven_labelled
1993,h10_3,haven_labelled
1993,h10_4,haven_labelled
1993,h10_5,haven_labelled
1993,h10_6,haven_labelled
1993,h11_1,haven_labelled
1993,h11_2,haven_labelled
1993,h11_3,haven_labelled
1993,h11_4,haven_labelled
1993,h11_5,haven_labelled
1993,h11_6,haven_labelled
1993,h11a_1,haven_labelled
1993,h11a_2,haven_labelled
1993,h11a_3,haven_labelled
1993,h11a_4,haven_labelled
1993,h11a_5,haven_labelled
1993,h11a_6,haven_labelled
1993,h11b_1,haven_labelled
1993,h11b_2,haven_labelled
1993,h11b_3,haven_labelled
1993,h11b_4,haven_labelled
1993,h11b_5,haven_labelled
1993,h11b_6,haven_labelled
1993,h12a_1,haven_labelled
1993,h12a_2,haven_labelled
1993,h12a_3,haven_labelled
1993,h12a_4,haven_labelled
1993,h12a_5,haven_labelled
1993,h12a_6,haven_labelled
1993,h12b_1,numeric
1993,h12b_2,numeric
1993,h12b_3,numeric
1993,h12b_4,numeric
1993,h12b_5,numeric
1993,h12b_6,numeric
1993,h12c_1,numeric
1993,h12c_2,numeric
1993,h12c_3,numeric
1993,h12c_4,numeric
1993,h12c_5,numeric
1993,h12c_6,numeric
1993,h12d_1,haven_labelled
1993,h12d_2,haven_labelled
1993,h12d_3,haven_labelled
1993,h12d_4,haven_labelled
1993,h12d_5,haven_labelled
1993,h12d_6,haven_labelled
1993,h12e_1,haven_labelled
1993,h12e_2,haven_labelled
1993,h12e_3,haven_labelled
1993,h12e_4,haven_labelled
1993,h12e_5,haven_labelled
1993,h12e_6,haven_labelled
1993,h12f_1,haven_labelled
1993,h12f_2,haven_labelled
1993,h12f_3,haven_labelled
1993,h12f_4,haven_labelled
1993,h12f_5,haven_labelled
1993,h12f_6,haven_labelled
1993,h12g_1,haven_labelled
1993,h12g_2,haven_labelled
1993,h12g_3,haven_labelled
1993,h12g_4,haven_labelled
1993,h12g_5,haven_labelled
1993,h12g_6,haven_labelled
1993,h12h_1,numeric
1993,h12h_2,numeric
1993,h12h_3,numeric
1993,h12h_4,numeric
1993,h12h_5,numeric
1993,h12h_6,numeric
1993,h12i_1,numeric
1993,h12i_2,numeric
1993,h12i_3,numeric
1993,h12i_4,numeric
1993,h12i_5,numeric
1993,h12i_6,numeric
1993,h12j_1,haven_labelled
1993,h12j_2,haven_labelled
1993,h12j_3,haven_labelled
1993,h12j_4,haven_labelled
1993,h12j_5,haven_labelled
1993,h12j_6,haven_labelled
1993,h12k_1,haven_labelled
1993,h12k_2,haven_labelled
1993,h12k_3,haven_labelled
1993,h12k_4,haven_labelled
1993,h12k_5,haven_labelled
1993,h12k_6,haven_labelled
1993,h12l_1,haven_labelled
1993,h12l_2,haven_labelled
1993,h12l_3,haven_labelled
1993,h12l_4,haven_labelled
1993,h12l_5,haven_labelled
1993,h12l_6,haven_labelled
1993,h12m_1,haven_labelled
1993,h12m_2,haven_labelled
1993,h12m_3,haven_labelled
1993,h12m_4,haven_labelled
1993,h12m_5,haven_labelled
1993,h12m_6,haven_labelled
1993,h12n_1,haven_labelled
1993,h12n_2,haven_labelled
1993,h12n_3,haven_labelled
1993,h12n_4,haven_labelled
1993,h12n_5,haven_labelled
1993,h12n_6,haven_labelled
1993,h12o_1,numeric
1993,h12o_2,numeric
1993,h12o_3,numeric
1993,h12o_4,numeric
1993,h12o_5,numeric
1993,h12o_6,numeric
1993,h12p_1,numeric
1993,h12p_2,numeric
1993,h12p_3,numeric
1993,h12p_4,numeric
1993,h12p_5,numeric
1993,h12p_6,numeric
1993,h12q_1,numeric
1993,h12q_2,numeric
1993,h12q_3,numeric
1993,h12q_4,numeric
1993,h12q_5,numeric
1993,h12q_6,numeric
1993,h12r_1,numeric
1993,h12r_2,numeric
1993,h12r_3,numeric
1993,h12r_4,numeric
1993,h12r_5,numeric
1993,h12r_6,numeric
1993,h12s_1,haven_labelled
1993,h12s_2,haven_labelled
1993,h12s_3,haven_labelled
1993,h12s_4,haven_labelled
1993,h12s_5,haven_labelled
1993,h12s_6,haven_labelled
1993,h12t_1,haven_labelled
1993,h12t_2,haven_labelled
1993,h12t_3,haven_labelled
1993,h12t_4,haven_labelled
1993,h12t_5,haven_labelled
1993,h12t_6,haven_labelled
1993,h12u_1,numeric
1993,h12u_2,numeric
1993,h12u_3,numeric
1993,h12u_4,numeric
1993,h12u_5,numeric
1993,h12u_6,numeric
1993,h12v_1,numeric
1993,h12v_2,numeric
1993,h12v_3,numeric
1993,h12v_4,numeric
1993,h12v_5,numeric
1993,h12v_6,numeric
1993,h12w_1,numeric
1993,h12w_2,numeric
1993,h12w_3,numeric
1993,h12w_4,numeric
1993,h12w_5,numeric
1993,h12w_6,numeric
1993,h12x_1,haven_labelled
1993,h12x_2,haven_labelled
1993,h12x_3,haven_labelled
1993,h12x_4,haven_labelled
1993,h12x_5,haven_labelled
1993,h12x_6,haven_labelled
1993,h12y_1,haven_labelled
1993,h12y_2,haven_labelled
1993,h12y_3,haven_labelled
1993,h12y_4,haven_labelled
1993,h12y_5,haven_labelled
1993,h12y_6,haven_labelled
1993,h12z_1,haven_labelled
1993,h12z_2,haven_labelled
1993,h12z_3,haven_labelled
1993,h12z_4,haven_labelled
1993,h12z_5,haven_labelled
1993,h12z_6,haven_labelled
1993,h13_1,haven_labelled
1993,h13_2,haven_labelled
1993,h13_3,haven_labelled
1993,h13_4,haven_labelled
1993,h13_5,haven_labelled
1993,h13_6,haven_labelled
1993,h13a_1,haven_labelled
1993,h13a_2,haven_labelled
1993,h13a_3,haven_labelled
1993,h13a_4,haven_labelled
1993,h13a_5,haven_labelled
1993,h13a_6,haven_labelled
1993,h14_1,haven_labelled
1993,h14_2,haven_labelled
1993,h14_3,haven_labelled
1993,h14_4,haven_labelled
1993,h14_5,haven_labelled
1993,h14_6,haven_labelled
1993,h14a_1,haven_labelled
1993,h14a_2,haven_labelled
1993,h14a_3,haven_labelled
1993,h14a_4,haven_labelled
1993,h14a_5,haven_labelled
1993,h14a_6,haven_labelled
1993,h15_1,haven_labelled
1993,h15_2,haven_labelled
1993,h15_3,haven_labelled
1993,h15_4,haven_labelled
1993,h15_5,haven_labelled
1993,h15_6,haven_labelled
1993,h15a_1,haven_labelled
1993,h15a_2,haven_labelled
1993,h15a_3,haven_labelled
1993,h15a_4,haven_labelled
1993,h15a_5,haven_labelled
1993,h15a_6,haven_labelled
1993,h15b_1,haven_labelled
1993,h15b_2,haven_labelled
1993,h15b_3,haven_labelled
1993,h15b_4,haven_labelled
1993,h15b_5,haven_labelled
1993,h15b_6,haven_labelled
1993,h15c_1,haven_labelled
1993,h15c_2,haven_labelled
1993,h15c_3,haven_labelled
1993,h15c_4,haven_labelled
1993,h15c_5,haven_labelled
1993,h15c_6,haven_labelled
1993,h15d_1,haven_labelled
1993,h15d_2,haven_labelled
1993,h15d_3,haven_labelled
1993,h15d_4,haven_labelled
1993,h15d_5,haven_labelled
1993,h15d_6,haven_labelled
1993,h15e_1,numeric
1993,h15e_2,numeric
1993,h15e_3,numeric
1993,h15e_4,numeric
1993,h15e_5,numeric
1993,h15e_6,numeric
1993,h15f_1,numeric
1993,h15f_2,numeric
1993,h15f_3,numeric
1993,h15f_4,numeric
1993,h15f_5,numeric
1993,h15f_6,numeric
1993,h15g_1,numeric
1993,h15g_2,numeric
1993,h15g_3,numeric
1993,h15g_4,numeric
1993,h15g_5,numeric
1993,h15g_6,numeric
1993,h15h_1,numeric
1993,h15h_2,numeric
1993,h15h_3,numeric
1993,h15h_4,numeric
1993,h15h_5,numeric
1993,h15h_6,numeric
1993,h16_1,haven_labelled
1993,h16_2,haven_labelled
1993,h16_3,haven_labelled
1993,h16_4,haven_labelled
1993,h16_5,haven_labelled
1993,h16_6,haven_labelled
1993,h18_1,numeric
1993,h18_2,numeric
1993,h18_3,numeric
1993,h18_4,numeric
1993,h18_5,numeric
1993,h18_6,numeric
1993,h18a_1,haven_labelled
1993,h18a_2,haven_labelled
1993,h18a_3,haven_labelled
1993,h18a_4,haven_labelled
1993,h18a_5,haven_labelled
1993,h18a_6,haven_labelled
1993,h1_1,haven_labelled
1993,h1_2,haven_labelled
1993,h1_3,haven_labelled
1993,h1_4,haven_labelled
1993,h1_5,haven_labelled
1993,h1_6,haven_labelled
1993,h20_1,haven_labelled
1993,h20_2,haven_labelled
1993,h20_3,haven_labelled
1993,h20_4,haven_labelled
1993,h20_5,haven_labelled
1993,h20_6,haven_labelled
1993,h21_1,haven_labelled
1993,h21_2,haven_labelled
1993,h21_3,haven_labelled
1993,h21_4,haven_labelled
1993,h21_5,haven_labelled
1993,h21_6,haven_labelled
1993,h21a_1,haven_labelled
1993,h21a_2,haven_labelled
1993,h21a_3,haven_labelled
1993,h21a_4,haven_labelled
1993,h21a_5,haven_labelled
1993,h21a_6,haven_labelled
1993,h22_1,haven_labelled
1993,h22_2,haven_labelled
1993,h22_3,haven_labelled
1993,h22_4,haven_labelled
1993,h22_5,haven_labelled
1993,h22_6,haven_labelled
1993,h2_1,haven_labelled
1993,h2_2,haven_labelled
1993,h2_3,haven_labelled
1993,h2_4,haven_labelled
1993,h2_5,haven_labelled
1993,h2_6,haven_labelled
1993,h2d_1,haven_labelled
1993,h2d_2,haven_labelled
1993,h2d_3,haven_labelled
1993,h2d_4,haven_labelled
1993,h2d_5,haven_labelled
1993,h2d_6,haven_labelled
1993,h2m_1,haven_labelled
1993,h2m_2,haven_labelled
1993,h2m_3,haven_labelled
1993,h2m_4,haven_labelled
1993,h2m_5,haven_labelled
1993,h2m_6,haven_labelled
1993,h2y_1,haven_labelled
1993,h2y_2,haven_labelled
1993,h2y_3,haven_labelled
1993,h2y_4,haven_labelled
1993,h2y_5,haven_labelled
1993,h2y_6,haven_labelled
1993,h31_1,haven_labelled
1993,h31_2,haven_labelled
1993,h31_3,haven_labelled
1993,h31_4,haven_labelled
1993,h31_5,haven_labelled
1993,h31_6,haven_labelled
1993,h31a_1,haven_labelled
1993,h31a_2,haven_labelled
1993,h31a_3,haven_labelled
1993,h31a_4,haven_labelled
1993,h31a_5,haven_labelled
1993,h31a_6,haven_labelled
1993,h31b_1,haven_labelled
1993,h31b_2,haven_labelled
1993,h31b_3,haven_labelled
1993,h31b_4,haven_labelled
1993,h31b_5,haven_labelled
1993,h31b_6,haven_labelled
1993,h32a_1,haven_labelled
1993,h32a_2,haven_labelled
1993,h32a_3,haven_labelled
1993,h32a_4,haven_labelled
1993,h32a_5,haven_labelled
1993,h32a_6,haven_labelled
1993,h32b_1,numeric
1993,h32b_2,numeric
1993,h32b_3,numeric
1993,h32b_4,numeric
1993,h32b_5,numeric
1993,h32b_6,numeric
1993,h32c_1,numeric
1993,h32c_2,numeric
1993,h32c_3,numeric
1993,h32c_4,numeric
1993,h32c_5,numeric
1993,h32c_6,numeric
1993,h32d_1,haven_labelled
1993,h32d_2,haven_labelled
1993,h32d_3,haven_labelled
1993,h32d_4,haven_labelled
1993,h32d_5,haven_labelled
1993,h32d_6,haven_labelled
1993,h32e_1,haven_labelled
1993,h32e_2,haven_labelled
1993,h32e_3,haven_labelled
1993,h32e_4,haven_labelled
1993,h32e_5,haven_labelled
1993,h32e_6,haven_labelled
1993,h32f_1,haven_labelled
1993,h32f_2,haven_labelled
1993,h32f_3,haven_labelled
1993,h32f_4,haven_labelled
1993,h32f_5,haven_labelled
1993,h32f_6,haven_labelled
1993,h32g_1,haven_labelled
1993,h32g_2,haven_labelled
1993,h32g_3,haven_labelled
1993,h32g_4,haven_labelled
1993,h32g_5,haven_labelled
1993,h32g_6,haven_labelled
1993,h32h_1,haven_labelled
1993,h32h_2,haven_labelled
1993,h32h_3,haven_labelled
1993,h32h_4,haven_labelled
1993,h32h_5,haven_labelled
1993,h32h_6,haven_labelled
1993,h32i_1,haven_labelled
1993,h32i_2,haven_labelled
1993,h32i_3,haven_labelled
1993,h32i_4,haven_labelled
1993,h32i_5,haven_labelled
1993,h32i_6,haven_labelled
1993,h32j_1,haven_labelled
1993,h32j_2,haven_labelled
1993,h32j_3,haven_labelled
1993,h32j_4,haven_labelled
1993,h32j_5,haven_labelled
1993,h32j_6,haven_labelled
1993,h32k_1,haven_labelled
1993,h32k_2,haven_labelled
1993,h32k_3,haven_labelled
1993,h32k_4,haven_labelled
1993,h32k_5,haven_labelled
1993,h32k_6,haven_labelled
1993,h32l_1,haven_labelled
1993,h32l_2,haven_labelled
1993,h32l_3,haven_labelled
1993,h32l_4,haven_labelled
1993,h32l_5,haven_labelled
1993,h32l_6,haven_labelled
1993,h32m_1,haven_labelled
1993,h32m_2,haven_labelled
1993,h32m_3,haven_labelled
1993,h32m_4,haven_labelled
1993,h32m_5,haven_labelled
1993,h32m_6,haven_labelled
1993,h32n_1,haven_labelled
1993,h32n_2,haven_labelled
1993,h32n_3,haven_labelled
1993,h32n_4,haven_labelled
1993,h32n_5,haven_labelled
1993,h32n_6,haven_labelled
1993,h32o_1,numeric
1993,h32o_2,numeric
1993,h32o_3,numeric
1993,h32o_4,numeric
1993,h32o_5,numeric
1993,h32o_6,numeric
1993,h32p_1,numeric
1993,h32p_2,numeric
1993,h32p_3,numeric
1993,h32p_4,numeric
1993,h32p_5,numeric
1993,h32p_6,numeric
1993,h32q_1,numeric
1993,h32q_2,numeric
1993,h32q_3,numeric
1993,h32q_4,numeric
1993,h32q_5,numeric
1993,h32q_6,numeric
1993,h32r_1,numeric
1993,h32r_2,numeric
1993,h32r_3,numeric
1993,h32r_4,numeric
1993,h32r_5,numeric
1993,h32r_6,numeric
1993,h32s_1,haven_labelled
1993,h32s_2,haven_labelled
1993,h32s_3,haven_labelled
1993,h32s_4,haven_labelled
1993,h32s_5,haven_labelled
1993,h32s_6,haven_labelled
1993,h32t_1,haven_labelled
1993,h32t_2,haven_labelled
1993,h32t_3,haven_labelled
1993,h32t_4,haven_labelled
1993,h32t_5,haven_labelled
1993,h32t_6,haven_labelled
1993,h32u_1,numeric
1993,h32u_2,numeric
1993,h32u_3,numeric
1993,h32u_4,numeric
1993,h32u_5,numeric
1993,h32u_6,numeric
1993,h32v_1,numeric
1993,h32v_2,numeric
1993,h32v_3,numeric
1993,h32v_4,numeric
1993,h32v_5,numeric
1993,h32v_6,numeric
1993,h32w_1,numeric
1993,h32w_2,numeric
1993,h32w_3,numeric
1993,h32w_4,numeric
1993,h32w_5,numeric
1993,h32w_6,numeric
1993,h32x_1,haven_labelled
1993,h32x_2,haven_labelled
1993,h32x_3,haven_labelled
1993,h32x_4,haven_labelled
1993,h32x_5,haven_labelled
1993,h32x_6,haven_labelled
1993,h32y_1,haven_labelled
1993,h32y_2,haven_labelled
1993,h32y_3,haven_labelled
1993,h32y_4,haven_labelled
1993,h32y_5,haven_labelled
1993,h32y_6,haven_labelled
1993,h32z_1,haven_labelled
1993,h32z_2,haven_labelled
1993,h32z_3,haven_labelled
1993,h32z_4,haven_labelled
1993,h32z_5,haven_labelled
1993,h32z_6,haven_labelled
1993,h33_1,haven_labelled
1993,h33_2,haven_labelled
1993,h33_3,haven_labelled
1993,h33_4,haven_labelled
1993,h33_5,haven_labelled
1993,h33_6,haven_labelled
1993,h33a_1,haven_labelled
1993,h33a_2,haven_labelled
1993,h33a_3,haven_labelled
1993,h33a_4,haven_labelled
1993,h33a_5,haven_labelled
1993,h33a_6,haven_labelled
1993,h34_1,haven_labelled
1993,h34_2,haven_labelled
1993,h34_3,haven_labelled
1993,h34_4,haven_labelled
1993,h34_5,haven_labelled
1993,h34_6,haven_labelled
1993,h35_1,haven_labelled
1993,h35_2,haven_labelled
1993,h35_3,haven_labelled
1993,h35_4,haven_labelled
1993,h35_5,haven_labelled
1993,h35_6,haven_labelled
1993,h35a_1,haven_labelled
1993,h35a_2,haven_labelled
1993,h35a_3,haven_labelled
1993,h35a_4,haven_labelled
1993,h35a_5,haven_labelled
1993,h35a_6,haven_labelled
1993,h36_1,haven_labelled
1993,h36_2,haven_labelled
1993,h36_3,haven_labelled
1993,h36_4,haven_labelled
1993,h36_5,haven_labelled
1993,h36_6,haven_labelled
1993,h36a_1,haven_labelled
1993,h36a_2,haven_labelled
1993,h36a_3,haven_labelled
1993,h36a_4,haven_labelled
1993,h36a_5,haven_labelled
1993,h36a_6,haven_labelled
1993,h37_1,haven_labelled
1993,h37_2,haven_labelled
1993,h37_3,haven_labelled
1993,h37_4,haven_labelled
1993,h37_5,haven_labelled
1993,h37_6,haven_labelled
1993,h37a_1,numeric
1993,h37a_2,numeric
1993,h37a_3,numeric
1993,h37a_4,numeric
1993,h37a_5,numeric
1993,h37a_6,numeric
1993,h37b_1,numeric
1993,h37b_2,numeric
1993,h37b_3,numeric
1993,h37b_4,numeric
1993,h37b_5,numeric
1993,h37b_6,numeric
1993,h37c_1,numeric
1993,h37c_2,numeric
1993,h37c_3,numeric
1993,h37c_4,numeric
1993,h37c_5,numeric
1993,h37c_6,numeric
1993,h37d_1,numeric
1993,h37d_2,numeric
1993,h37d_3,numeric
1993,h37d_4,numeric
1993,h37d_5,numeric
1993,h37d_6,numeric
1993,h38_1,haven_labelled
1993,h38_2,haven_labelled
1993,h38_3,haven_labelled
1993,h38_4,haven_labelled
1993,h38_5,haven_labelled
1993,h38_6,haven_labelled
1993,h38a_1,haven_labelled
1993,h38a_2,haven_labelled
1993,h38a_3,haven_labelled
1993,h38a_4,haven_labelled
1993,h38a_5,haven_labelled
1993,h38a_6,haven_labelled
1993,h3_1,haven_labelled
1993,h3_2,haven_labelled
1993,h3_3,haven_labelled
1993,h3_4,haven_labelled
1993,h3_5,haven_labelled
1993,h3_6,haven_labelled
1993,h3d_1,haven_labelled
1993,h3d_2,haven_labelled
1993,h3d_3,haven_labelled
1993,h3d_4,haven_labelled
1993,h3d_5,haven_labelled
1993,h3d_6,haven_labelled
1993,h3m_1,haven_labelled
1993,h3m_2,haven_labelled
1993,h3m_3,haven_labelled
1993,h3m_4,haven_labelled
1993,h3m_5,haven_labelled
1993,h3m_6,haven_labelled
1993,h3y_1,haven_labelled
1993,h3y_2,haven_labelled
1993,h3y_3,haven_labelled
1993,h3y_4,haven_labelled
1993,h3y_5,haven_labelled
1993,h3y_6,haven_labelled
1993,h4_1,haven_labelled
1993,h4_2,haven_labelled
1993,h4_3,haven_labelled
1993,h4_4,haven_labelled
1993,h4_5,haven_labelled
1993,h4_6,haven_labelled
1993,h4d_1,haven_labelled
1993,h4d_2,haven_labelled
1993,h4d_3,haven_labelled
1993,h4d_4,haven_labelled
1993,h4d_5,haven_labelled
1993,h4d_6,haven_labelled
1993,h4m_1,haven_labelled
1993,h4m_2,haven_labelled
1993,h4m_3,haven_labelled
1993,h4m_4,haven_labelled
1993,h4m_5,haven_labelled
1993,h4m_6,haven_labelled
1993,h4y_1,haven_labelled
1993,h4y_2,haven_labelled
1993,h4y_3,haven_labelled
1993,h4y_4,haven_labelled
1993,h4y_5,haven_labelled
1993,h4y_6,haven_labelled
1993,h5_1,haven_labelled
1993,h5_2,haven_labelled
1993,h5_3,haven_labelled
1993,h5_4,haven_labelled
1993,h5_5,haven_labelled
1993,h5_6,haven_labelled
1993,h5d_1,haven_labelled
1993,h5d_2,haven_labelled
